BrandName,Details,Sizes,MRP,SellPrice,Discount,Category
reebok,womens lace up sports shoes - blue,['6.5'],3999.0,1999.0,0.5,Footwear
reebok,textile lace up womens sports shoes - grey,"['6.5', '7.5', '8.5', '9.5']",4599.0,2299.0,0.5,Footwear
estatos,womens casual wear buckle closure heels - red,['37'],1599.0,799.0,0.5,Footwear
shoetopia,synthetic womens casual sandals - gold,"['35', '36', '37', '38', '39', '40', '41']",1995.0,899.0,0.55,Footwear
shoetopia,suede womens casual sandals - black,"['36', '38']",999.0,799.0,0.2,Footwear
estatos,womens casual wear slipon ballerinas - gold,['40'],1499.0,974.0,0.35,Footwear
inc.5,pu open back womens party heels - tan,['5'],1890.0,945.0,0.5,Footwear
monrow,rubber slip on womens casual ballerinas - natural,['39'],2999.0,989.0,0.67,Footwear
catwalk,fabric buckle womens casual sandals - black,"['5', '6', '7']",2495.0,1996.0,0.2,Footwear
shoetopia,synthetic womens casual sandals - pink,"['36', '37', '40', '41']",799.0,499.0,0.38,Footwear
modare,pu buckle womens casual sandals - black,"['36', '37', '39', '40']",3999.0,2799.0,0.3,Footwear
skechers,knit slip on womens casual shoes - burgundy,"['6', '7', '8', '9', '10']",5999.0,2999.0,0.5,Footwear
lemon & pepper,polyurethane slipon womens casual sandals - rose gold,"['36', '37', '38', '39', '40']",3299.0,2969.0,0.1,Footwear
modare,pu slip on womens casual ballerinas - black,"['36', '37', '38', '40']",3999.0,2799.0,0.3,Footwear
catwalk,synthetic slipon womens casual wear ballerinas - green,"['5', '6', '7']",2695.0,1347.0,0.5,Footwear
haute curry,womens casual wear slipon flats - pink,"['36', '37', '38']",1699.0,849.0,0.5,Footwear
estatos,womens casual wear lace up sneakers - black,"['36', '37', '39', '40']",1299.0,649.0,0.5,Footwear
estatos,womens casual wear tie up flats - black,"['38', '39']",1499.0,974.0,0.35,Footwear
estatos,womens party wear buckle closure heels - pink,"['39', '40', '41']",2699.0,1349.0,0.5,Footwear
estatos,womens casual wear slip on wedges - white,['40'],1599.0,1039.0,0.35,Footwear
estatos,womens casual wear slip on heeled sandals - blue,['39'],1699.0,1019.0,0.4,Footwear
reebok,womens lace up sports shoe - pink,['8.5'],4999.0,2499.0,0.5,Footwear
shoetopia,synthetic womens casual sandals - blue,"['36', '37', '38', '39', '40']",999.0,699.0,0.3,Footwear
shoetopia,synthetic womens casual slides - blue,"['36', '37', '39', '41']",699.0,499.0,0.29,Footwear
shoetopia,synthetic womens casual sandals - grey,"['36', '37']",999.0,799.0,0.2,Footwear
catwalk,fabric tie up womens athleisure sneakers - pink,"['5', '6', '7']",3095.0,2476.0,0.2,Footwear
signature sole,synthetic slipon womens ethnic sandals - gold,"['37', '38', '39', '40', '41']",3100.0,2170.0,0.3,Footwear
modare,womens casual wear slipon flats - navy,['35'],1999.0,799.0,0.6,Footwear
lemon & pepper,womens party wear buckle closure heels - orange,"['36', '37', '38', '39', '40']",3999.0,1999.0,0.5,Footwear
guess,womens casual wear slipon flats - white,"['5', '6', '7', '8', '9', '10']",2999.0,1499.0,0.5,Footwear
modare,pu slip on womens casual flip flops - pink,"['36', '37']",3499.0,2799.0,0.2,Footwear
ceriz,polyurethane round toe womens sneakers - navy,"['35', '36', '37', '38', '39', '40', '41']",2499.0,1749.0,0.3,Footwear
ceriz,synthetic open toe womens casual sandals - navy,['37'],2299.0,1149.0,0.5,Footwear
reebok,pu lace up womens sports shoes - pink,['9.5'],2799.0,1399.0,0.5,Footwear
shoetopia,synthetic womens casual slides - green,"['36', '37', '38', '40']",999.0,499.0,0.5,Footwear
shoetopia,synthetic womens casual sandals - grey,"['36', '37', '38', '39', '40', '41']",999.0,499.0,0.5,Footwear
shoetopia,synthetic womens casual slides - peach,"['36', '37', '38', '40']",999.0,499.0,0.5,Footwear
shoetopia,synthetic womens party sandals - gold,"['36', '37', '38', '39', '40', '41']",999.0,699.0,0.3,Footwear
estatos,womens casual wear slip on flats - yellow,"['36', '37']",1499.0,749.0,0.5,Footwear
haute curry,womens casual wear slip on heels - black,"['36', '37', '38', '39', '40']",2499.0,1249.0,0.5,Footwear
estatos,womens casual wear buckle closure flats - teal,"['36', '37', '38', '39', '40']",999.0,599.0,0.4,Footwear
ceriz,artificial leather womens ballerinas - natural,['36'],1799.0,899.0,0.5,Footwear
shoetopia,synthetic womens casual sandals - black,"['36', '37']",999.0,799.0,0.2,Footwear
tresmode,leather slip on womens casual flats - white,"['36', '37', '38', '39', '40']",2799.0,1399.0,0.5,Footwear
lemon & pepper,womens casual wear slipon heels - black,"['36', '40']",3999.0,1999.0,0.5,Footwear
lemon & pepper,womens casual wear slipon heels - black,"['36', '37', '38', '39', '40']",3499.0,1749.0,0.5,Footwear
skechers,mesh slip on strapless womens casual shoes - grey,"['6', '7', '8', '9', '10']",5499.0,3299.0,0.4,Footwear
catwalk,raffia slipon womens work wear ballerinas - natural,"['4', '5', '6', '7', '8', '9']",2795.0,2236.0,0.2,Footwear
ceriz,synthetic open toe womens casual flats - bronze,"['36', '37', '38', '40']",1499.0,749.0,0.5,Footwear
lemon & pepper,pu back strap womens casual block heel sandals - black,"['36', '37', '38', '39', '40']",2799.0,1959.0,0.3,Footwear
catwalk,synthetic slipon womens casual wear ballerinas - stone,"['4', '5', '6', '7', '8']",2795.0,2236.0,0.2,Footwear
lemon & pepper,womens casual wear slip on wedges - mustard,"['37', '40']",2499.0,1249.0,0.5,Footwear
inc.5,womens casual wear buckle closure flats - gunmetal,"['5', '6']",1890.0,661.0,0.65,Footwear
catwalk,pu almond shape womens casual wear sandals - brown,"['5', '6', '7']",2295.0,1836.0,0.2,Footwear
ceriz,artificial leather womens ballerinas - navy,"['36', '37']",1799.0,899.0,0.5,Footwear
shoetopia,synthetic womens casual flats - pink,"['36', '37', '38', '39', '40', '41']",999.0,599.0,0.4,Footwear
shoetopia,synthetic womens casual slides - green,"['36', '37', '38']",999.0,499.0,0.5,Footwear
catwalk,fabric slipon womens work wear wedges - black,"['4', '5', '6', '7', '8', '9']",2395.0,1916.0,0.2,Footwear
modare,pu slip on round toe womens formal ballerinas - black,"['36', '37', '38', '39', '40']",4499.0,3149.0,0.3,Footwear
lemon & pepper,womens party wear slipon heels - black,"['36', '37', '38', '39', '40', '41']",3799.0,1899.0,0.5,Footwear
lemon & pepper,womens casual wear buckle closure flats - maroon,"['36', '37', '38', '39', '40']",2799.0,1399.0,0.5,Footwear
ceriz,synthetic open toe womens casual sandals - taupe,['35'],2399.0,1199.0,0.5,Footwear
catwalk,suede slipon womens casual wear loafers - turquoise,"['5', '6', '7']",3095.0,1547.0,0.5,Footwear
catwalk,synthetic slipon womens casual wear flip flops - black,"['5', '6', '7']",2895.0,2316.0,0.2,Footwear
lemon & pepper,womens casual wear slipon heels - gunmetal,"['37', '38', '39', '40']",3499.0,1749.0,0.5,Footwear
catwalk,fabric buckle womens party mules - brown,"['4', '5', '6', '7', '8']",3295.0,1647.0,0.5,Footwear
inc.5,tpr open back womens party flats - tan,"['5', '6', '7', '8', '9', '10', '11', '12']",1890.0,1190.0,0.37,Footwear
estatos,womens casual wear buckle closure wedges - cream,['41'],1799.0,899.0,0.5,Footwear
shoetopia,suede womens casual sandals - yellow,"['36', '40', '41']",999.0,799.0,0.2,Footwear
estatos,womens casual wear slipon ballerinas - black,"['37', '38', '40', '41']",1449.0,869.0,0.4,Footwear
estatos,womens casual wear slip on ballerinas - black,"['36', '37']",1399.0,909.0,0.35,Footwear
estatos,womens casual wear buckle closure heels - burgundy,"['36', '37', '38', '39', '40', '41']",1599.0,799.0,0.5,Footwear
inc.5,tpr open back womens party heels - gunmetal,"['5', '6', '7']",2490.0,1245.0,0.5,Footwear
shoetopia,suede womens casual sandals - black,"['37', '39', '41']",999.0,899.0,0.1,Footwear
shoetopia,synthetic womens casual sandals - black,['40'],999.0,599.0,0.4,Footwear
modare,pu slip on round toe womens casual flip flops - blue denim,"['36', '37', '38', '39', '40']",3499.0,2449.0,0.3,Footwear
lemon & pepper,womens casual wear buckle closure flats - black,"['36', '37', '38', '39', '40']",2999.0,1499.0,0.5,Footwear
modare,pu slip on round toe womens formal ballerinas - black,"['36', '37', '38', '39', '40']",3999.0,2799.0,0.3,Footwear
haute curry,womens casual wear buckle closure heels - pink,"['36', '37', '38', '39', '40', '41']",1999.0,999.0,0.5,Footwear
lemon & pepper,womens casual wear buckle closure heels - cream,"['38', '40', '41']",2999.0,1499.0,0.5,Footwear
lemon & pepper,womens casual buckle closure wedges - black,"['36', '37', '38', '39', '40']",2999.0,1499.0,0.5,Footwear
ceriz,artificial leather womens casual ballerinas - tan,"['36', '37', '38', '39']",1999.0,999.0,0.5,Footwear
monrow,polyurethane slipon womens party sandals - tan,"['36', '37', '38', '39', '40', '41']",2299.0,1310.0,0.43,Footwear
monrow,rubber buckle womens party sandals - black,"['36', '37', '38', '39', '40', '41']",2299.0,1149.0,0.5,Footwear
modare,womens pu slip-on wedges - navy,['40'],2799.0,1399.0,0.5,Footwear
guess,womens casual wear slipon flats - pink,['5'],2999.0,1499.0,0.5,Footwear
modare,pu slip on womens casual ballerinas - cream,"['36', '37']",3999.0,2799.0,0.3,Footwear
modare,womens casual wear buckle closure flats - pink,['35'],2299.0,1149.0,0.5,Footwear
ceriz,polyurethane pointed toe womens casual flats - lilac,"['35', '36', '37', '38', '39', '40']",1599.0,1119.0,0.3,Footwear
signature sole,synthetic slipon womens casual sandals - black,"['35', '37', '38', '39', '40']",2400.0,1560.0,0.35,Footwear
signature sole,synthetic slipon womens ethnic flats - black,"['36', '37']",1500.0,1125.0,0.25,Footwear
modare,pu slip on round toe womens casual flip flops - white,"['36', '37', '38', '39', '40']",2999.0,2099.0,0.3,Footwear
lemon & pepper,pu open back womens casual wedge heel sandals - orange,"['36', '37', '38', '39', '40']",2799.0,1959.0,0.3,Footwear
ceriz,polyurethane open toe womens casual sandals - sage,"['35', '36', '37', '38', '39', '40', '41']",2299.0,1609.0,0.3,Footwear
skechers,mesh lace up strapless womens casual shoes - black,"['6', '7', '8', '9', '10']",4999.0,2999.0,0.4,Footwear
modare,pu slip on round toe womens formal ballerinas - camel,"['36', '37', '38', '39']",4499.0,3149.0,0.3,Footwear
haute curry,womens casual wear slip on wedges - gold,"['36', '37', '38', '39', '40']",2199.0,1099.0,0.5,Footwear
monrow,rubber buckle womens party sandals - black,"['36', '37', '38', '39', '40']",2599.0,1299.0,0.5,Footwear
modare,womens casual wear slip on heels - gold,['36'],2499.0,1249.0,0.5,Footwear
signature sole,synthetic slipon womens casual flats - sea green,"['37', '38', '39']",1400.0,910.0,0.35,Footwear
monrow,womens non-leather buckle closure heels - dusty pink,"['36', '37', '38', '39', '40', '41', '42']",2466.0,1183.0,0.52,Footwear
shoetopia,synthetic womens party sandals - pink,"['36', '37', '38', '39', '40', '41']",999.0,899.0,0.1,Footwear
shoetopia,synthetic womens casual sandals - gold,"['35', '36', '37', '38', '39', '40']",1995.0,1495.0,0.25,Footwear
shoetopia,synthetic womens casual flats - pink,"['37', '39']",999.0,499.0,0.5,Footwear
lemon & pepper,suede closed back womens party heeled boots - black,['36'],3999.0,3199.0,0.2,Footwear
inc.5,synthetic womens casual wear flats - grey,"['37', '38', '39']",1990.0,995.0,0.5,Footwear
ceriz,artificial leather round toe womens casual loafers - natural,['36'],1999.0,999.0,0.5,Footwear
shoetopia,suede womens casual sandals - black,"['36', '39', '40', '41']",999.0,899.0,0.1,Footwear
modare,pu slip on round toe womens casual flip flops - green,"['36', '37', '38', '39', '40']",2999.0,2399.0,0.2,Footwear
catwalk,womens solid ankle bracelet sandals - brown,"['4', '5', '6', '7', '8']",2095.0,1676.0,0.2,Footwear
ceriz,pu slip on womens casual loafers - grey,"['35', '36', '37', '38', '39', '40']",2199.0,1319.0,0.4,Footwear
skechers,womens mesh slipon sports shoes - olive,['7'],4999.0,2999.0,0.4,Footwear
modare,pu slip on womens casual flip flops - pink,"['36', '37', '38', '39', '40']",2999.0,2099.0,0.3,Footwear
signature sole,synthetic slipon womens casual sandals - mustard,"['35', '36', '37', '38', '39', '40']",2400.0,1560.0,0.35,Footwear
signature sole,synthetic slipon womens ethnic flats - natural,"['35', '36', '37', '38', '39']",1500.0,1125.0,0.25,Footwear
reebok,textile lace up womens sports shoes - pink,"['6.5', '7.5', '8.5', '9.5']",4599.0,2299.0,0.5,Footwear
signature sole,synthetic slipon womens ethnic flats - pink,"['35', '36', '37', '38', '39']",1500.0,1125.0,0.25,Footwear
catwalk,womens pure leather stitch detailed ballerinas - blue,"['4', '5', '6', '7', '8', '9']",1995.0,1596.0,0.2,Footwear
lemon & pepper,womens casual wear slipon heels - cream,"['36', '37', '38', '39', '40', '41']",3499.0,1749.0,0.5,Footwear
estatos,womens casual wear zip closure flats - brown,"['36', '38']",1499.0,974.0,0.35,Footwear
monrow,polyurethane slipon womens casual sandals - metallic blue,['37'],1899.0,1196.0,0.37,Footwear
haute curry,womens casual wear slipon casual shoes - pewter,"['36', '37']",2499.0,1249.0,0.5,Footwear
shoetopia,synthetic womens casual slides - black,"['36', '37', '39', '41']",699.0,499.0,0.29,Footwear
lemon & pepper,pu open back womens casual wedge heel sandals - cream,"['35', '36', '37', '38', '39', '40', '41']",2799.0,1959.0,0.3,Footwear
tresmode,leather slip on womens casual loafers - black,"['37', '38']",3900.0,2925.0,0.25,Footwear
signature sole,synthetic slipon womens ethnic flats - white,"['35', '37', '38', '39']",2400.0,1320.0,0.45,Footwear
inc.5,synthetic womens casual wear flats - natural,"['37', '38', '39']",1890.0,945.0,0.5,Footwear
ceriz,polyurethane regular toe womens casual flats - sage,"['35', '36', '37', '39']",1799.0,1259.0,0.3,Footwear
guess,womens casual wear slippers - black,"['5', '6', '7', '8', '9', '10']",2999.0,1499.0,0.5,Footwear
monrow,rubber velcro womens sports sandals - black,['36'],2499.0,999.0,0.6,Footwear
haute curry,womens casual wear slip on wedges - gold,"['36', '37', '38', '39', '40']",2199.0,1099.0,0.5,Footwear
signature sole,synthetic slipon womens ethnic flats - pink,"['35', '36', '37', '39']",1500.0,1125.0,0.25,Footwear
monrow,polyurethane slipon womens ethnic sandals - gunmetal,['37'],1899.0,949.0,0.5,Footwear
modare,slip on womens ballerinas - black,"['36', '37', '39']",3999.0,2799.0,0.3,Footwear
monrow,rubber slip on womens casual slip ons - rose gold,['36'],1899.0,949.0,0.5,Footwear
haute curry,womens casual wear slipon casual shoes - gold,"['36', '37', '38']",2499.0,1249.0,0.5,Footwear
reebok,mesh lace up womens sports shoes - pink,"['6.5', '7.5', '8.5', '9.5']",6599.0,3299.0,0.5,Footwear
haute curry,womens casual wear buckle closure flats - gold,"['36', '39', '40']",2499.0,1249.0,0.5,Footwear
reebok,mesh lace up womens sports shoes - maroon,"['6.5', '7.5', '8.5']",5599.0,2799.0,0.5,Footwear
lemon & pepper,polyurethane buckle womens casual sandals - blue,"['35', '36', '37', '38', '39', '40']",3299.0,2474.0,0.25,Footwear
lemon & pepper,womens casual wear buckle closure heels - gunmetal,"['36', '37', '38', '39', '40']",1999.0,999.0,0.5,Footwear
modare,pu slip on round toe womens casual slides - olive,"['37', '39']",3499.0,2799.0,0.2,Footwear
inc.5,patent slip on womens casual peep toes - natural,"['4', '5', '6', '7']",2990.0,1490.0,0.5,Footwear
haute curry,womens casual wear slipon loafers - ice blue,['36'],2799.0,1399.0,0.5,Footwear
catwalk,synthetic slip on womens casual loafers - natural,"['5', '6', '7']",2895.0,1447.0,0.5,Footwear
shoetopia,synthetic womens party sandals - red,"['36', '37', '38', '39', '40', '41']",999.0,699.0,0.3,Footwear
shoetopia,synthetic womens casual sandals - black,"['36', '37', '38', '39', '40']",999.0,699.0,0.3,Footwear
estatos,womens casual wear slipon slider flats - white,"['36', '37', '38', '39']",999.0,499.0,0.5,Footwear
shoetopia,synthetic womens casual sandals - copper,"['35', '36', '37', '38', '39', '40']",1995.0,1495.0,0.25,Footwear
lemon & pepper,womens casual wear buckle closure heels - off white,"['36', '37', '38', '39', '40']",3299.0,2804.0,0.15,Footwear
signature sole,synthetic slipon womens ethnic flats - pink,"['35', '36', '37', '38']",1500.0,1125.0,0.25,Footwear
ceriz,synthetic open toe womens casual sandals - grey,"['36', '37']",2199.0,1099.0,0.5,Footwear
catwalk,patent tie up womens casual wear loafers - blue,"['5', '6', '7']",2795.0,1397.0,0.5,Footwear
ceriz,synthetic pointed toe womens casual ballerinas - natural,['37'],1899.0,949.0,0.5,Footwear
lemon & pepper,womens casual wear slip on heeled shoes - natural,['36'],3299.0,1649.0,0.5,Footwear
monrow,polyurethane slipon womens ethnic sandals - rose gold,"['37', '40']",1699.0,951.0,0.44,Footwear
catwalk,snake print pu slipon womens casual flats - white,"['5', '6', '7']",1895.0,1516.0,0.2,Footwear
shoetopia,synthetic womens casual sandals - black,"['35', '36', '37', '38', '39', '40']",1995.0,1495.0,0.25,Footwear
ceriz,polyurethane pointed toe womens casual flats - mustard,"['35', '36', '37', '38', '39', '40']",1599.0,1119.0,0.3,Footwear
skechers,knit esla - every move womens casual shoes - pink,"['6', '7', '8', '9', '10']",5499.0,3299.0,0.4,Footwear
modare,slip on womens ballerinas - black,"['36', '37', '38', '39', '40']",3799.0,2659.0,0.3,Footwear
lemon & pepper,womens casual wear buckle closure heels - black,"['36', '37', '38', '39', '40']",3799.0,1899.0,0.5,Footwear
lemon & pepper,polyurethane slipon womens casual sandals - black,"['36', '37', '38', '39', '40', '41']",2999.0,2399.0,0.2,Footwear
lemon & pepper,polyurethane buckle womens casual loafers - black,"['36', '37', '38', '39', '40']",3499.0,3149.0,0.1,Footwear
lemon & pepper,pu open back womens casual wedge heel sandals - pink,"['36', '37', '38']",2199.0,1539.0,0.3,Footwear
